Degree_difference,Max_degree,Avg_degree,MIN_distance,Avg_cluster_coef,Avg_jaccard,Hyper_jaccard,Adamic_adar
141,174,116.66666666666667,1,0.2311032870767384,0.1693640563783713,0.061452513966480445,1442.2973497735302
3,5,3.5,2,0.03333333333333333,0.0,0.0,0.6748900360905128
8,13,8.0,1,0.07539682539682539,0.03737373737373737,0.0,109.03075925440477
16,25,17.0,2,0.11767241379310345,0.0,0.0,775.9410552322806
101,107,56.666666666666664,1,0.188615561978092,0.06357654121450011,0.013986013986013986,706.0897005894171
348,357,147.8,1,0.10477887322386319,0.01367856085080967,0.0,1153.4844552966965
13,14,6.0,1,0.1409356725146199,0.12626262626262627,0.0,153.30290383666062
12,24,18.0,1,0.06891474538533363,0.03225806451612903,0.03225806451612903,320.35814016461944
6,8,5.0,2,0.4666666666666667,0.0,0.0,47.38486886619313
22,32,19.0,1,0.2671447748967129,0.25285527462946816,0.17346938775510204,1821.9674412065644
3,12,10.5,2,0.11821862348178139,0.0,0.0,688.4243758834743
8,11,6.0,1,0.24444444444444444,0.0196078431372549,0.0,62.86551976985708
7,8,3.75,1,0.2638888888888889,0.05000000000000001,0.0,0.0
11,46,40.5,7,0.10672093606876215,0.02,0.02,2394.575562945925
56,75,47.0,1,0.13812136484949017,0.203125,0.203125,1388.8309250964253
7,9,4.333333333333333,1,0.2264957264957265,0.0,0.0,0.7661566431419302
1,8,7.5,2,0.07207792207792207,0.0,0.0,219.91569436778605
1,5,4.5,2,0.1,0.0,0.0,26.824182734023857
10,11,5.333333333333333,1,0.16666666666666666,0.0846153846153846,0.0,16.393343910127747
0,3,3.0,2,0.25,0.0,0.0,10.963816729605929
18,27,16.0,1,0.08552606813476378,0.04114295290765879,0.0,231.97953606896596
3,4,2.5,2,0.08333333333333333,0.0,0.0,791.6562851265312
7,11,6.333333333333333,1,0.3284126984126984,0.17301089714882814,0.06451612903225806,410.6266862289754
15,19,10.0,1,0.31545530492898916,0.07407407407407407,0.0,1.8860331474510346
11,14,8.5,1,0.36818181818181817,0.0425531914893617,0.0425531914893617,366.2352398269265
1,3,2.5,2,0.3333333333333333,0.0,0.0,174.40338695566933
10,11,6.5,1,0.3284897292250234,0.03654970760233918,0.0,75.8123091266457
27,29,15.5,1,0.38156862745098036,0.038461538461538464,0.038461538461538464,738.3558827960638
10,26,21.0,2,0.11953334183348209,0.0,0.0,743.8724619182059
17,93,84.5,7,0.03608866529964434,0.009174311926605505,0.009174311926605505,2892.081509350676
70,72,37.0,7,0.015236567762630313,0.011363636363636364,0.011363636363636364,540.7779576079896
48,59,23.2,1,0.4354843847669965,0.3912297088601845,0.10526315789473684,863.7490553333362
3,6,4.5,2,0.38690476190476186,0.0,0.0,77.10852481967035
18,29,20.0,7,0.16810570381998954,0.01639344262295082,0.01639344262295082,815.9683206897628
8,32,28.0,7,0.08780487804878048,0.0379746835443038,0.0379746835443038,1514.5089960658006
15,19,12.666666666666666,1,0.1847041847041847,0.06818181818181818,0.0,312.66781596729703
23,23,9.333333333333334,7,0.052657004830917876,0.0,0.0,0.0
3,6,4.5,7,0.29166666666666663,0.09090909090909091,0.09090909090909091,523.2270581299263
7,9,4.25,1,0.020833333333333332,0.0,0.0,0.0
5,6,3.5,2,0.19642857142857142,0.0,0.0,0.3396232718951086
20,22,8.0,1,0.1930735930735931,0.05133367839889579,0.0,14.625797081799336
29,43,28.5,1,0.20731112054329373,0.10638297872340426,0.10638297872340426,362.8044255351383
21,22,11.25,1,0.41230158730158734,0.16205399408844856,0.018518518518518517,412.9672590035016
14,23,16.0,2,0.17769428152492667,0.0,0.0,375.4916299812041
6,7,3.6666666666666665,1,0.1574074074074074,0.06734006734006734,0.0,5.9570157882798425
0,9,9.0,1,0.3051981351981352,0.04713804713804714,0.0,243.83740460668702
105,113,60.5,2,0.10592511813885859,0.0,0.0,1173.7895126626836
36,46,28.0,7,0.3408684338916897,0.017857142857142856,0.017857142857142856,874.2719646477592
11,18,12.5,2,0.08154761904761904,0.0,0.0,16.28917198652404
9,20,15.5,7,0.33989654487244436,0.024096385542168676,0.024096385542168676,2693.918368262628
24,88,76.66666666666667,1,0.45051395029036945,0.3994035076741779,0.07042253521126761,1319.9605033787022
8,27,23.0,7,0.11916157643711824,0.013888888888888888,0.013888888888888888,1589.7304280499134
2,2,1.0,7,0.0,0.0,0.0,0.0
4,7,5.0,2,0.1,0.0,0.0,133.39235377026662
21,133,122.5,7,0.02034370706556137,0.017241379310344827,0.017241379310344827,4364.570572210823
26,36,23.0,2,0.07043512043512043,0.0,0.0,214.29075769316964
69,71,28.333333333333332,1,0.43579859128117265,0.0983888397681501,0.02586206896551724,835.5178535079433
3,8,6.5,2,0.29047619047619044,0.0,0.0,24.362272029449496
8,11,7.0,2,0.35881370091896403,0.0,0.0,169.4237893438136
2,12,11.0,1,0.09230769230769231,0.03571428571428571,0.03571428571428571,500.16328742704843
66,67,34.0,2,0.5109906654622102,0.0,0.0,727.0075385129563
3,5,3.5,7,0.2892857142857143,0.08333333333333333,0.08333333333333333,530.2071331564479
47,48,19.0,1,0.39691691691691694,0.034688995215311005,0.0,296.0257203752547
9,11,5.0,1,0.3553113553113553,0.13333333333333333,0.0,64.59644073460316
36,39,16.0,1,0.22689342403628118,0.04409171075837742,0.0,524.9962518136768
27,40,26.5,2,0.0271403242147923,0.0,0.0,390.47190906186023
15,16,4.2,2,0.22672672672672672,0.0,0.0,0.0
4,4,2.0,7,0.13333333333333333,0.0,0.0,0.0
8,8,4.0,7,0.13636363636363635,0.0,0.0,0.0
75,76,40.333333333333336,1,0.051645563617394606,0.08182261208576998,0.0,300.1077112086285
14,21,12.666666666666666,1,0.15225442834138486,0.08333333333333333,0.0,148.1458932695458
25,29,16.5,1,0.2202702702702703,0.14634146341463414,0.14634146341463414,872.4761424198523
0,5,5.0,2,0.15873015873015872,0.0,0.0,269.65022266234666
9,20,15.5,7,0.0800993300993301,0.02040816326530612,0.02040816326530612,1910.2878785000032
31,33,17.5,1,0.365266106442577,0.05555555555555555,0.05555555555555555,724.9833814387358
6,42,39.0,7,0.04745859760394644,0.013157894736842105,0.013157894736842105,521.5432188681344
0,28,28.0,7,0.11209791445740544,0.009523809523809525,0.009523809523809525,2925.348451423749
54,60,26.333333333333332,1,0.11501554001554003,0.0645021645021645,0.0125,325.75926826700356
0,2,2.0,2,0.0,0.0,0.0,0.8169457421074067
3,3,2.0,7,0.2111111111111111,0.0,0.0,0.0
5,6,2.75,1,0.47777777777777775,0.06296296296296296,0.0,0.44711945930399866
1,14,13.5,7,0.16820276497695852,0.022727272727272728,0.022727272727272728,1746.3676873851218
12,15,7.0,1,0.3638888888888889,0.11111111111111112,0.0,238.51511191611837
10,13,8.0,1,0.23333333333333334,0.058823529411764705,0.058823529411764705,993.6775145991477
5,6,3.5,2,0.444047619047619,0.0,0.0,2.8931692956241655
5,7,4.5,1,0.6,0.25,0.25,93.99635291032163
4,16,14.0,2,0.14996336996336995,0.0,0.0,805.5444027408124
22,25,14.0,2,0.18495934959349591,0.0,0.0,460.7676339069509
1,1,0.5,7,0.0,0.0,0.0,0.0
9,13,8.0,1,0.2708994708994709,0.12192668050053447,0.05555555555555555,657.0552092277472
1,6,5.666666666666667,1,0.3402116402116402,0.2560694665957824,0.15384615384615385,900.4056945246301
33,37,20.5,7,0.13790726817042606,0.03278688524590164,0.03278688524590164,494.2562969737633
3,5,3.5,2,0.03333333333333333,0.0,0.0,22.39651240148771
4,5,3.0,2,0.6,0.0,0.0,5.000465857660229
9,16,11.5,1,0.16791312136139722,0.14285714285714285,0.14285714285714285,446.0275336552105
9,11,6.5,2,0.0,0.0,0.0,30.255793780811487
22,24,13.0,1,0.22499999999999998,0.03571428571428571,0.03571428571428571,403.1992764909198
3,11,9.5,7,0.6120345810000982,0.017857142857142856,0.017857142857142856,1390.5375970493653
9,17,12.5,2,0.1997549019607843,0.0,0.0,183.6430532727081
12,22,16.0,7,0.476437368008922,0.06060606060606061,0.06060606060606061,1069.171556599997
9,10,5.25,1,0.1521103896103896,0.0,0.0,0.25433477814404226
8,8,4.0,7,0.16666666666666666,0.0,0.0,0.0
105,108,45.0,1,0.36394086394086395,0.10849608297473241,0.060240963855421686,692.7020836988631
37,41,16.666666666666668,1,0.15993993993993993,0.004219409282700422,0.0,86.70234115339386
0,23,23.0,7,0.09001068376068377,0.01694915254237288,0.01694915254237288,1243.8434575568353
71,111,75.5,1,0.04659602302459445,0.040268456375838924,0.040268456375838924,2604.807885211991
6,18,15.0,2,0.07142857142857142,0.0,0.0,911.3881159193364
26,35,21.333333333333332,1,0.08086325439266616,0.02912971375009013,0.0,257.55664219944407
3,5,3.5,7,0.2,0.1111111111111111,0.1111111111111111,201.61191811262452
196,211,123.1875,1,0.30326098971072457,0.2824387450652504,0.003552397868561279,690.6234039239267
58,59,30.0,1,0.5519219736087206,0.011764705882352941,0.011764705882352941,722.2615626766618
25,28,15.5,1,0.4474637681159421,0.12,0.12,373.67192391401215
46,47,18.6,1,0.5324042955621903,0.2105072273305491,0.0,84.80380252673342
140,151,63.333333333333336,1,0.08734163774887756,0.0016420361247947454,0.0,547.839311578727
3,11,9.5,2,0.24273504273504276,0.0,0.0,428.53466694113473
76,87,49.0,2,0.11624348241169126,0.0,0.0,1007.8450439812206
15,24,16.5,2,0.06944444444444445,0.0,0.0,458.5492093127723
50,143,118.0,1,0.15925150297536056,0.22435897435897437,0.22435897435897437,3788.3928918920715
33,55,38.5,1,0.06699611315499573,0.038461538461538464,0.038461538461538464,1134.627774861613
11,13,6.0,1,0.024509803921568627,0.08333333333333333,0.0,246.4015452076833
39,40,15.0,2,0.4292597349181167,0.0,0.0,100.8226888361825
0,6,6.0,1,0.4206410256410257,0.06060606060606061,0.06060606060606061,574.5655164614939
167,179,95.5,7,0.2862227253322845,0.009345794392523364,0.009345794392523364,1093.2409288509336
50,55,30.0,2,0.1216455600783959,0.0,0.0,612.2897932931263
9,12,7.5,1,0.17197802197802198,0.11764705882352941,0.11764705882352941,290.7884255849156
20,23,11.0,1,0.3169215173991075,0.03168324149569179,0.0,33.408391752996785
58,68,30.666666666666668,1,0.16713980463980463,0.07212475633528265,0.011764705882352941,747.0244820638629
14,14,7.0,7,0.01098901098901099,0.0,0.0,0.0
23,39,27.5,1,0.11095921622237412,0.10909090909090909,0.10909090909090909,969.7822619203039
22,28,16.333333333333332,1,0.12972506420782284,0.04685062002135173,0.0,183.9166176764659
3,6,4.5,1,0.5166666666666666,0.5,0.5,392.0763671568519
6,17,14.0,2,0.07428355957767722,0.0,0.0,182.7160419471301
16,21,15.666666666666666,1,0.32184268607032834,0.06896551724137931,0.0,217.35001430714232
2,2,1.0,7,0.5,0.0,0.0,0.0
9,15,10.5,7,0.4119738394964595,0.013888888888888888,0.013888888888888888,1066.315963299099
99,102,52.5,2,0.11737567987567987,0.0,0.0,419.22117760984275
6,15,12.0,7,0.1354978354978355,0.06666666666666667,0.06666666666666667,323.9658729202474
21,24,16.333333333333332,1,0.2739316239316239,0.05701894423158791,0.0,84.96344935163145
45,49,19.333333333333332,1,0.0852653519320186,0.04141414141414141,0.0,320.586534861654
39,39,7.0,7,0.10296428235988674,0.005103701330116424,0.0,0.0
2,2,1.0,7,0.0,0.0,0.0,0.0
4,6,4.0,2,0.2777777777777778,0.0,0.0,1.59092381523969
3,10,8.5,2,0.1869047619047619,0.0,0.0,398.4356993391214
12,13,6.0,1,0.147953216374269,0.11363636363636365,0.0,111.93873451654291
37,41,21.666666666666668,1,0.27534719323147144,0.08811928811928811,0.0,233.22092365914014
38,44,25.0,1,0.09711399711399711,0.0196078431372549,0.0196078431372549,1114.0710719854342
16,28,20.0,7,0.10991496598639455,0.015384615384615385,0.015384615384615385,2025.8260080627333
5,8,5.666666666666667,1,0.4021164021164021,0.05555555555555555,0.0,193.8407828056898
15,20,12.5,2,0.5666666666666667,0.0,0.0,25.170124331405773
3,6,3.75,2,0.17261904761904762,0.0,0.0,0.16895048713841182
0,3,3.0,2,0.5666666666666667,0.0,0.0,35.228001035270104
60,101,63.333333333333336,1,0.46964144367653143,0.2532283620518914,0.13114754098360656,1022.5440355681852
88,102,41.0,1,0.11095637086490745,0.006968206444254349,0.0,210.24334025169912
0,5,5.0,2,0.21645021645021645,0.0,0.0,196.84020031754855
67,75,41.5,2,0.20385755883845805,0.0,0.0,654.0217143647211
28,40,26.0,2,0.05237088492902446,0.0,0.0,1397.8031054409453
0,2,2.0,2,0.5,0.0,0.0,72.90279294952339
7,13,9.5,7,0.27489177489177485,0.03571428571428571,0.03571428571428571,1823.4892706305088
120,121,45.0,1,0.20719074882321578,0.08358611391978431,0.0,236.8708152279352
4,7,4.75,1,0.3257575757575757,0.1238095238095238,0.0,104.63951733322595
1,8,7.5,7,0.41585497835497837,0.025,0.025,2428.674121458025
2,4,3.0,2,0.16666666666666666,0.0,0.0,7.695301850248733
8,40,36.0,7,0.1810246376239974,0.005154639175257732,0.005154639175257732,1669.121809920073
1,46,45.5,2,0.27678932851346644,0.0,0.0,1481.37029128118
309,326,171.5,2,0.03085470138734208,0.0,0.0,1529.6458298753048
0,49,49.0,7,0.36278784736135006,0.030303030303030304,0.030303030303030304,1465.9711188919546
10,40,35.0,7,0.0767606377362475,0.013513513513513514,0.013513513513513514,474.25611981483394
28,41,27.0,2,0.08770739064856711,0.0,0.0,642.2725078806299
13,15,9.666666666666666,1,0.36568627450980395,0.08351608187134503,0.0,98.0003449834491
21,23,12.5,2,0.17806267806267806,0.0,0.0,361.9754106937498
2,9,8.0,7,0.07207792207792207,0.05555555555555555,0.05555555555555555,1241.3962165339096
5,8,5.5,1,0.29523809523809524,0.2,0.2,42.12694523581178
0,5,5.0,7,0.23333333333333334,0.1,0.1,2746.4671892312617
14,22,15.0,2,0.041666666666666664,0.0,0.0,385.697849124252
100,102,52.0,2,0.5340423465423465,0.0,0.0,268.22206803831966
13,17,10.5,2,0.038011695906432746,0.0,0.0,36.21490037897221
20,21,11.0,1,0.5476923076923077,0.037037037037037035,0.037037037037037035,272.50428208372955
9,10,5.5,1,0.6550802139037433,0.42857142857142855,0.42857142857142855,952.5908658968909
1,9,8.5,2,0.05252525252525253,0.0,0.0,595.1027321700681
8,17,13.0,7,0.12402452619843925,0.027777777777777776,0.027777777777777776,2578.1058892883398
17,19,8.0,1,0.01888888888888889,0.0,0.0,18.00653709140927
13,15,5.75,1,0.3960526315789473,0.013888888888888888,0.0,0.0
1,8,7.5,2,0.25157563025210083,0.0,0.0,434.28289112067984
1,10,9.5,2,0.11596736596736597,0.0,0.0,718.2155910466803
2,32,31.0,7,0.10680826927966516,0.024096385542168676,0.024096385542168676,1100.747590540431
9,10,4.333333333333333,1,0.35555555555555557,0.196969696969697,0.0,61.34336988942604
7,21,17.5,1,0.15816091954022987,0.14285714285714285,0.14285714285714285,1666.3017719122663
5,42,39.5,7,0.0573170731707317,0.025,0.025,2190.101724550425
6,9,5.5,1,0.19523809523809524,0.007246376811594203,0.0,9.762162503610847
52,54,28.0,2,0.5392888498683055,0.0,0.0,4.956558933470598
5,7,4.5,7,0.07142857142857142,0.1111111111111111,0.1111111111111111,36.76230969544362
3,6,4.5,2,0.09523809523809523,0.0,0.0,289.22786934386556
51,52,21.5,1,0.3122898104106652,0.039552524181368294,0.0,108.6788703942218
9,12,7.5,2,0.16666666666666666,0.0,0.0,74.44088617814505
43,50,28.5,2,0.06247086247086247,0.0,0.0,698.6872567402829
19,19,9.5,7,0.12380952380952381,0.0,0.0,0.0
1,3,2.5,1,0.65,0.3333333333333333,0.3333333333333333,94.26805446957506
1,2,1.5,1,0.6666666666666666,0.25,0.25,14.723109879968488
30,31,11.666666666666666,1,0.4121693121693122,0.009009009009009009,0.0,38.33931933683592
2,5,4.0,1,0.27460317460317457,0.047619047619047616,0.0,42.487985161450204
8,15,11.0,2,0.11611721611721612,0.0,0.0,133.69835627971273
15,40,32.5,7,0.04960876369327073,0.010416666666666666,0.010416666666666666,1457.204317896978
12,14,6.0,1,0.007326007326007327,0.1111111111111111,0.0,44.85320930178472
10,13,8.0,2,0.1619047619047619,0.0,0.0,1.3574895835757579
45,53,22.75,1,0.12423713694751562,0.06291758089703296,0.01,178.1074080101362
1,3,2.5,2,0.08333333333333333,0.0,0.0,0.0
18,20,14.2,1,0.20385290553711605,0.03542145452907329,0.0,126.49286913228222
5,8,5.5,2,0.20238095238095238,0.0,0.0,41.34155979939559
41,44,23.5,2,0.22462585034013605,0.0,0.0,232.05049661763704
16,18,6.75,1,0.3180027274067522,0.0562072927144456,0.0,0.6229406246061329
47,50,26.5,1,0.15279535864978902,0.011764705882352941,0.011764705882352941,892.4296739024732
1,14,13.5,7,0.31716966447595984,0.009259259259259259,0.009259259259259259,1365.1903930205924
116,128,70.0,1,0.040854070660522275,0.014492753623188406,0.014492753623188406,1544.236817205681
41,41,18.25,7,0.11103814884302689,0.0496605644546148,0.0,0.0
2,5,4.0,1,0.43333333333333335,0.3333333333333333,0.3333333333333333,188.66493538523113
1,9,8.5,7,0.16433566433566432,0.041666666666666664,0.041666666666666664,622.5917426462735
12,13,5.4,1,0.0630952380952381,0.0,0.0,0.0
69,75,29.0,1,0.17024847356907302,0.10350877192982456,0.03125,486.4279617805465
10,12,5.333333333333333,1,0.7573529411764706,0.3127917833800187,0.16666666666666666,814.4436311131502
20,24,14.0,1,0.12085385878489327,0.029411764705882353,0.029411764705882353,621.1718120987634
3,6,4.666666666666667,1,0.24126984126984122,0.0,0.0,0.5257602940613696
38,72,47.333333333333336,1,0.06816270816270815,0.03891608564505761,0.0,645.95084417542
45,48,17.0,1,0.3543233082706767,0.03668582375478927,0.0,12.896245489580002
16,29,21.0,2,0.030917366946778713,0.0,0.0,729.3528819841613
3,5,3.5,2,0.3,0.0,0.0,77.2489124221676
9,10,5.5,2,0.051470588235294115,0.0,0.0,1.3285171787586443
13,39,32.5,1,0.09532520325203252,0.1,0.1,997.7732939561132
15,17,7.333333333333333,1,0.47894736842105257,0.1111111111111111,0.0,71.15687916370071
17,29,20.5,1,0.09117566830332788,0.03389830508474576,0.03389830508474576,1253.0437017983336
11,12,6.666666666666667,1,0.5134920634920634,0.17995642701525053,0.05,222.92451688772059
64,73,41.0,7,0.0586330269570045,0.010101010101010102,0.010101010101010102,616.3364294418166
44,54,26.666666666666668,1,0.14506665161646135,0.023809523809523808,0.0,297.49511316562206
91,94,37.0,1,0.036441174790689354,0.0026666666666666666,0.0,296.7459544470903
53,55,20.0,1,0.3184931189337969,0.10753072196620583,0.0,3.465363033211684
11,15,9.5,7,0.23047619047619047,0.06451612903225806,0.06451612903225806,526.075435226016
35,40,15.75,1,0.2067452872330921,0.016339869281045753,0.0,4.365890018764482
1,2,1.5,2,0.3333333333333333,0.0,0.0,0.0
24,42,27.666666666666668,1,0.087368500001806,0.0043859649122807015,0.0,417.8812059339235
2,3,2.0,2,0.16666666666666666,0.0,0.0,0.0
20,20,10.0,7,0.034420289855072464,0.0,0.0,0.0
9,9,4.5,7,0.15942028985507245,0.0,0.0,0.0
13,24,17.5,1,0.36014240046498114,0.19298245614035087,0.19298245614035087,1055.039180813097
16,19,11.0,1,0.4481283422459893,0.14285714285714285,0.14285714285714285,594.8906242477797
13,15,8.5,1,0.2671957671957672,0.03333333333333333,0.03333333333333333,1181.7600714988969
0,4,4.0,7,0.21666666666666667,0.07142857142857142,0.07142857142857142,3091.3158027900467
6,6,3.0,7,0.07142857142857142,0.0,0.0,0.0
3,3,1.5,7,0.08333333333333333,0.0,0.0,0.0
2,8,7.0,7,0.15887445887445886,0.058823529411764705,0.058823529411764705,472.20058121895045
1,4,3.5,7,0.16666666666666666,0.16666666666666666,0.16666666666666666,198.33338623657684
24,24,8.333333333333334,1,0.0036231884057971015,0.0,0.0,0.0
33,38,16.0,1,0.45905294332967284,0.06979113165553842,0.0,559.904687783087
4,64,62.0,7,0.11567440285450908,0.005405405405405406,0.005405405405405406,2546.2580802306807
1,15,14.5,7,0.17273954116059378,0.06666666666666667,0.06666666666666667,647.4474331683954
0,22,22.0,2,0.06228782111135052,0.0,0.0,1009.6076224858625
0,1,1.0,2,0.5,0.0,0.0,3.1665327576459728
15,16,6.333333333333333,1,0.36996336996337,0.18888888888888888,0.0,14.540224709071127
13,13,6.5,7,0.03333333333333333,0.0,0.0,0.0
18,27,18.0,1,0.08714582102887951,0.08750399926870515,0.0,657.6854733944333
86,94,51.0,2,0.1474567972006258,0.0,0.0,916.9173934318294
0,1,1.0,2,0.0,0.0,0.0,0.0
1,87,86.5,7,0.3179641812865497,0.021897810218978103,0.021897810218978103,2128.1816628708025
2,12,11.0,7,0.14240196078431372,0.1,0.1,1636.7469054448682
61,68,32.666666666666664,1,0.4991475602586714,0.024390243902439022,0.0,174.20510715962712
20,21,11.0,1,0.10762613345733552,0.03899901268322321,0.0,123.46765188328446
8,9,5.0,2,0.5272727272727272,0.0,0.0,144.92241073101468
12,13,7.0,2,0.5380952380952381,0.0,0.0,99.75428676482508
7,8,4.5,1,0.5892857142857143,0.1111111111111111,0.1111111111111111,160.91949237648245
10,151,146.0,7,0.26961569459605594,0.02564102564102564,0.02564102564102564,2131.9341606935905
21,22,11.5,2,0.012681159420289856,0.0,0.0,230.74004203583638
6,16,13.0,2,0.07692307692307693,0.0,0.0,722.6040034327647
146,151,55.0,1,0.2877333971334916,0.09392857142857143,0.013333333333333334,638.7983687371307
26,31,18.0,2,0.16593384828678945,0.0,0.0,17.274670634145483
1,1,0.5,7,0.0,0.0,0.0,0.0
10,12,6.333333333333333,2,0.4425465838509317,0.0,0.0,1.1076033475375393
1,5,4.5,2,0.3833333333333333,0.0,0.0,1069.5342609425254
1,3,2.5,2,0.08333333333333333,0.0,0.0,209.06554564987314
6,22,19.0,7,0.05053231369020843,0.022222222222222223,0.022222222222222223,2571.9033925027557
69,78,39.0,1,0.06941309171818337,0.04618711892517254,0.0,281.91175168548983
22,24,13.0,1,0.3965744400527009,0.08333333333333333,0.08333333333333333,110.61092906757827
2,3,2.0,2,0.16666666666666666,0.0,0.0,0.0
4,5,3.0,2,0.5666666666666667,0.0,0.0,6.189608365064277
25,27,12.0,1,0.16133694670280038,0.0,0.0,100.20459118246804
0,6,6.0,7,0.2176767676767677,0.047619047619047616,0.047619047619047616,549.9541163765651
1,7,6.5,7,0.23484848484848486,0.14285714285714285,0.14285714285714285,332.8790965443901
12,13,7.0,2,0.016666666666666666,0.0,0.0,0.0
9,10,5.5,2,0.672514619883041,0.0,0.0,30.247444350007484
112,120,38.25,1,0.4402364593152159,0.3897915361695135,0.016304347826086956,615.323232546668
45,59,32.666666666666664,1,0.07410933438330698,0.028846153846153844,0.0,723.2038376256434
1,4,3.5,2,0.2638888888888889,0.0,0.0,6.005946156238473
6,8,5.0,2,0.5134803921568627,0.0,0.0,142.74741523235883
14,27,20.0,2,0.07497571100512276,0.0,0.0,748.2737601561983
0,16,16.0,7,0.1686082795922613,0.05,0.05,2274.028102284389
3,4,2.5,2,0.3333333333333333,0.0,0.0,4.941455513313759
13,23,16.5,7,0.07748538011695906,0.07142857142857142,0.07142857142857142,124.50030237536743
11,25,19.5,7,0.11728377121599629,0.05263157894736842,0.05263157894736842,1084.2780982173238
17,21,12.5,1,0.20076923076923076,0.06896551724137931,0.06896551724137931,395.57647168624163
18,27,17.0,2,0.11668222844693432,0.0,0.0,137.9745298401631
51,55,22.333333333333332,1,0.02957782957782958,0.0,0.0,30.20785456029358
1,6,5.5,7,0.0,0.1,0.1,300.0869264464277
8,12,7.666666666666667,1,0.022893772893772896,0.015873015873015872,0.0,160.1353587146804
9,12,7.0,1,0.3984126984126984,0.14190821256038647,0.0,90.41482316014805
141,143,55.75,1,0.41948397082385835,0.046978554181568356,0.0,556.4939461931182
14,16,7.0,1,0.5027530204000792,0.07001299545159194,0.0,144.05493062340878
1,10,9.5,7,0.2817016317016317,0.043478260869565216,0.043478260869565216,382.16057214585095
54,62,42.0,1,0.22319183294793052,0.14286229308941834,0.05714285714285714,548.7970280223145
15,25,17.5,1,0.1219017094017094,0.04878048780487805,0.04878048780487805,631.782153810524
19,31,21.5,7,0.14794745484400657,0.041666666666666664,0.041666666666666664,208.48579507492352
43,90,68.5,7,0.0549840669792689,0.005988023952095809,0.005988023952095809,1036.8316995119565
1,3,2.5,2,0.3333333333333333,0.0,0.0,399.75774496835544
11,12,6.5,2,0.5439560439560439,0.0,0.0,10.72143992702235
10,22,17.0,1,0.09377289377289377,0.03773584905660377,0.03773584905660377,590.1487607810792
4,10,8.0,2,0.09545454545454546,0.0,0.0,7.4918017489269575
5,10,7.5,1,0.10277777777777777,0.05555555555555555,0.05555555555555555,228.72521810663383
30,35,20.0,2,0.20006747638326586,0.0,0.0,582.5564518529262
61,72,41.5,1,0.17372862962277558,0.1875,0.1875,1878.5486181115757
9,11,6.5,2,0.689922480620155,0.0,0.0,251.91903016617067
3,5,3.5,1,0.26666666666666666,0.09090909090909091,0.09090909090909091,114.81695297898412
7,15,12.333333333333334,1,0.2200435729847495,0.16502463054187191,0.08823529411764706,394.254355419836
28,29,15.0,2,0.022048364153627313,0.0,0.0,12.24022527381738
5,8,5.5,2,0.12777777777777777,0.0,0.0,243.11140702909444
3,7,5.5,2,0.4357142857142857,0.0,0.0,264.76248143885346
31,35,15.333333333333334,1,0.21450422593279736,0.0979676710608914,0.03225806451612903,393.5318871512735
21,50,39.5,1,0.45264035705896166,0.39805825242718446,0.39805825242718446,2782.570871338454
7,14,9.666666666666666,1,0.15634920634920635,0.014492753623188406,0.0,174.11231703137767
7,7,3.5,7,0.1631578947368421,0.0,0.0,0.0
0,3,3.0,2,0.44999999999999996,0.0,0.0,33.779030498255835
60,75,35.666666666666664,1,0.10241221625913151,0.07337494184990187,0.0,719.2992118287718
0,5,5.0,2,0.29047619047619044,0.0,0.0,52.67459299856861
13,19,12.666666666666666,1,0.21776878092667565,0.1236111111111111,0.03125,128.52898859388318
11,14,8.333333333333334,1,0.26695156695156697,0.022222222222222223,0.0,43.46016105269796
6,21,18.0,2,0.15942028985507245,0.0,0.0,610.9404850596073
2,2,1.0,7,0.0,0.0,0.0,0.0
70,72,33.666666666666664,1,0.03990130158534328,0.02580045740423099,0.0,67.52080328104279
42,61,39.0,1,0.05223847789637263,0.05405405405405406,0.0,356.79744478289626
21,31,18.0,7,0.06944924660382938,0.011494252873563218,0.0,263.00482478640834
15,23,15.5,1,0.29518716577540105,0.08108108108108109,0.08108108108108109,486.6483287125746
5,7,5.0,1,0.25396825396825395,0.146011396011396,0.07142857142857142,831.2997914231619
7,70,66.5,7,0.31348515672091626,0.006993006993006993,0.006993006993006993,1820.0906141938476
6,29,26.0,7,0.1234480116833058,0.03333333333333333,0.03333333333333333,814.0298580966372
3,8,6.5,2,0.19523809523809524,0.0,0.0,141.65356843330838
3,5,3.6666666666666665,1,0.5222222222222223,0.1111111111111111,0.0,8.736461026622
1,7,6.5,7,0.2545454545454545,0.0625,0.0625,602.2060777155319
5,13,10.5,2,0.10488400488400489,0.0,0.0,1152.69977395289
1,2,1.5,2,0.23333333333333334,0.0,0.0,2.30410804984922
69,72,37.5,7,0.3445987654320988,0.012048192771084338,0.012048192771084338,132.4058969485909
0,6,6.0,7,0.22698412698412698,0.058823529411764705,0.058823529411764705,257.0323226998149
7,9,6.333333333333333,1,0.509090909090909,0.2192982456140351,0.10526315789473684,203.76211684331506
33,71,54.5,1,0.23231374186588719,0.0375,0.0375,1764.659226590984
44,49,27.0,1,0.1391304347826087,0.061224489795918366,0.061224489795918366,620.5860872988293
2,6,5.0,7,0.18333333333333335,0.1111111111111111,0.1111111111111111,395.5809975515984
4,15,13.0,2,0.14645911556111807,0.0,0.0,622.5887510550126
4,6,4.0,2,0.6071428571428572,0.0,0.0,69.80938007907012
